temperatura atual, tempo
324.66, 271.2377209663391
324.66, 271.33882212638855
324.66, 271.44069480895996
324.66, 271.5407545566559
324.52, 271.64132809638977
324.66, 271.74326515197754
324.66, 271.8440806865692
324.66, 271.94571828842163
324.66, 272.0458812713623
324.66, 272.14674854278564
324.66, 272.24864864349365
324.52, 272.34982776641846
324.52, 272.4511890411377
324.52, 272.5522825717926
324.52, 272.65285086631775
324.52, 272.7547228336334
324.52, 272.8554790019989
324.52, 272.9573886394501
324.52, 273.05803203582764
324.52, 273.159542798996
324.52, 273.26136350631714
324.52, 273.3624978065491
324.52, 273.4626214504242
324.52, 273.5637593269348
324.52, 273.66657972335815
324.52, 273.7667775154114
324.52, 273.86742997169495
324.52, 273.9682950973511
324.52, 274.0693666934967
324.52, 274.1702778339386
324.38, 274.2714469432831
324.38, 274.3725275993347
324.38, 274.4740529060364
324.38, 274.57535195350647
324.38, 274.6762568950653
324.38, 274.777859210968
324.38, 274.87874364852905
324.38, 274.9806010723114
324.38, 275.08270144462585
324.38, 275.18384528160095
324.38, 275.2843804359436
324.52, 275.38587498664856
324.38, 275.48638796806335
324.38, 275.58834743499756
324.38, 275.68851375579834
324.38, 275.7895040512085
324.38, 275.8903098106384
324.25, 275.9919021129608
324.25, 276.09293842315674
324.38, 276.19415950775146
324.25, 276.2957377433777
324.25, 276.39591932296753
324.25, 276.49781131744385
324.25, 276.5995509624481
324.25, 276.6998279094696
324.25, 276.80141949653625
324.25, 276.9026062488556
324.25, 277.0039813518524
324.25, 277.1055452823639
324.25, 277.20726227760315
324.25, 277.3083050251007
324.25, 277.4103741645813
324.25, 277.510516166687
324.25, 277.61144614219666
324.11, 277.71343541145325
324.25, 277.8137650489807
324.25, 277.91603207588196
324.11, 278.0177845954895
324.11, 278.11846709251404
324.11, 278.2194986343384
324.11, 278.32043957710266
324.11, 278.42171931266785
324.11, 278.5232300758362
324.11, 278.62467551231384
324.11, 278.72534799575806
324.11, 278.8267312049866
324.11, 278.92760705947876
324.11, 279.02781534194946
324.11, 279.1299123764038
324.11, 279.2306442260742
324.11, 279.3329770565033
324.11, 279.43383407592773
324.11, 279.5352602005005
324.11, 279.63664078712463
324.11, 279.7376620769501
324.11, 279.8395309448242
324.11, 279.9399297237396
324.11, 280.04139518737793
324.11, 280.14209508895874
324.11, 280.2435827255249
324.11, 280.34534907341003
324.11, 280.4461245536804
324.11, 280.54775834083557
324.11, 280.649475812912
324.11, 280.7508738040924
324.11, 280.85237407684326
324.11, 280.9537401199341
324.11, 281.0540668964386
324.11, 281.1552059650421
324.11, 281.2562806606293
324.11, 281.35725474357605
323.97, 281.4588112831116
324.11, 281.5599191188812
324.11, 281.6602728366852
323.97, 281.76129841804504
324.11, 281.8634843826294
324.11, 281.9646439552307
324.11, 282.0660309791565
324.11, 282.1675362586975
323.97, 282.2691195011139
324.11, 282.3694067001343
324.11, 282.4701373577118
323.97, 282.57057881355286
324.11, 282.67147874832153
324.11, 282.77207589149475
323.97, 282.87266182899475
323.97, 282.973265171051
324.11, 283.07420110702515
323.97, 283.1750183105469
324.11, 283.2769203186035
323.97, 283.37708926200867
324.11, 283.47813844680786
323.97, 283.5793855190277
323.97, 283.6809973716736
323.97, 283.781537771225
323.97, 283.8824350833893
323.97, 283.9840304851532
323.97, 284.0844557285309
323.97, 284.1868236064911
323.97, 284.2875235080719
323.97, 284.3884119987488
323.97, 284.49029064178467
323.97, 284.590603351593
323.97, 284.69264125823975
323.97, 284.79399275779724
323.97, 284.8945596218109
323.97, 284.99584007263184
323.97, 285.09775495529175
323.97, 285.1990466117859
323.97, 285.29988980293274
323.97, 285.40109944343567
323.97, 285.5032739639282
323.84, 285.60349011421204
323.84, 285.7044417858124
323.97, 285.80596947669983
323.97, 285.9069631099701
323.84, 286.00881004333496
323.97, 286.10957074165344
323.84, 286.210880279541
323.84, 286.3119390010834
323.84, 286.41303634643555
323.84, 286.5157516002655
323.84, 286.6171736717224
323.84, 286.71768379211426
323.84, 286.81884241104126
323.84, 286.9197943210602
323.84, 287.0210106372833
323.84, 287.12144708633423
323.84, 287.22279930114746
323.84, 287.3243224620819
323.84, 287.4260928630829
323.84, 287.5265259742737
323.7, 287.6284990310669
323.84, 287.7294099330902
323.84, 287.8299949169159
323.84, 287.9320538043976
323.7, 288.03312158584595
323.7, 288.13386487960815
323.7, 288.2351472377777
323.7, 288.3361852169037
323.7, 288.43823194503784
323.84, 288.5393569469452
323.7, 288.64070224761963
323.7, 288.74146699905396
323.7, 288.84229493141174
323.7, 288.9439437389374
323.7, 289.04519629478455
323.84, 289.14707374572754
323.7, 289.2483551502228
323.7, 289.3496263027191
323.7, 289.4507851600647
323.7, 289.5511703491211
323.7, 289.652046918869
323.7, 289.7537853717804
323.7, 289.8547146320343
323.7, 289.9568512439728
323.7, 290.0571811199188
323.7, 290.15791034698486
323.7, 290.25914883613586
323.7, 290.3602993488312
323.7, 290.4623053073883
323.7, 290.5628991127014
323.7, 290.66518998146057
323.7, 290.76646280288696
323.57, 290.8680112361908
323.7, 290.9700059890747
323.7, 291.0713241100311
323.57, 291.17139410972595
323.57, 291.2733564376831
323.7, 291.37417435646057
323.57, 291.47536301612854
323.57, 291.5765526294708
323.57, 291.6782057285309
323.57, 291.77940130233765
323.7, 291.879780292511
323.57, 291.9806661605835
323.57, 292.0827419757843
323.57, 292.1835722923279
323.57, 292.28519463539124
323.57, 292.38696789741516
323.57, 292.48721861839294
323.57, 292.58856439590454
323.57, 292.68998169898987
323.57, 292.7914066314697
323.57, 292.8929705619812
323.57, 292.9934000968933
323.57, 293.0945014953613
323.57, 293.19615411758423
323.57, 293.29671263694763
323.57, 293.3978991508484
323.57, 293.4999806880951
323.57, 293.6018009185791
323.57, 293.70202231407166
323.57, 293.8036313056946
323.44, 293.9044451713562
323.44, 294.0066375732422
323.44, 294.1068341732025
323.44, 294.2084131240845
323.44, 294.30907917022705
323.44, 294.40995955467224
323.44, 294.51186537742615
323.44, 294.612163066864
323.44, 294.71437907218933
323.44, 294.8155379295349
323.44, 294.91745257377625
323.44, 295.0185377597809
323.44, 295.1190767288208
323.44, 295.2209553718567
323.44, 295.3216230869293
323.3, 295.42340540885925
323.44, 295.5246443748474
323.44, 295.6255404949188
323.3, 295.7266926765442
323.44, 295.8289215564728
323.44, 295.9301302433014
323.3, 296.0308861732483
323.3, 296.13326358795166
323.3, 296.2340567111969
323.3, 296.3347113132477
323.3, 296.4364347457886
323.3, 296.53808212280273
323.3, 296.6392855644226
323.3, 296.7401888370514
323.3, 296.84081983566284
323.3, 296.94290137290955
323.3, 297.0431921482086
323.3, 297.1448676586151
323.3, 297.24639534950256
323.3, 297.34715127944946
323.3, 297.44974184036255
323.3, 297.55000925064087
323.3, 297.65207386016846
323.3, 297.75214529037476
323.3, 297.85444045066833
323.17, 297.9550175666809
323.17, 298.0568106174469
323.17, 298.15752267837524
323.17, 298.25964546203613
323.17, 298.3600287437439
323.17, 298.46142959594727
323.17, 298.5634808540344
323.17, 298.6646041870117
323.17, 298.76643228530884
323.17, 298.86734199523926
323.17, 298.9691069126129
323.17, 299.07032442092896
323.17, 299.17198038101196
323.17, 299.272611618042
323.17, 299.37456130981445
323.17, 299.4753837585449
323.17, 299.5768847465515
323.17, 299.678138256073
323.17, 299.7801949977875
323.17, 299.88171553611755
323.17, 299.98307967185974
323.17, 300.08377957344055
323.17, 300.18485951423645
323.17, 300.28725838661194
323.17, 300.388610124588
323.17, 300.48945808410645
323.17, 300.5904474258423
323.17, 300.69205117225647
323.17, 300.79242968559265
323.17, 300.8937933444977
323.17, 300.9945423603058
323.17, 301.0955684185028
323.17, 301.19755363464355
323.17, 301.29908657073975
323.17, 301.39967465400696
323.17, 301.50080823898315
323.3, 301.6018078327179
323.17, 301.70332193374634
323.17, 301.8043315410614
323.3, 301.90532994270325
323.17, 302.0064821243286
323.17, 302.1074321269989
323.17, 302.2094442844391
323.17, 302.30979681015015
323.17, 302.41110157966614
323.17, 302.51182770729065
323.17, 302.61381435394287
323.17, 302.71494913101196
323.17, 302.81655859947205
323.17, 302.91816115379333
323.17, 303.0194537639618
323.17, 303.1198880672455
323.17, 303.22183752059937
323.17, 303.3226978778839
323.17, 303.42424035072327
323.17, 303.5261905193329
323.17, 303.62639474868774
323.17, 303.727819442749
323.17, 303.8289074897766
323.17, 303.9307014942169
323.17, 304.032014131546
323.17, 304.1330797672272
323.17, 304.23411297798157
323.17, 304.3352952003479
323.17, 304.4368658065796
323.17, 304.5375998020172
323.17, 304.6386787891388
323.17, 304.740033864975
323.17, 304.84090662002563
323.17, 304.94173097610474
323.04, 305.04337906837463
323.17, 305.14453768730164
323.04, 305.2452483177185
323.04, 305.34734869003296
323.04, 305.4489154815674
323.04, 305.54988980293274
323.04, 305.65079522132874
323.04, 305.7515478134155
323.04, 305.85237765312195
323.04, 305.9538691043854
323.04, 306.0549314022064
323.04, 306.1565697193146
323.04, 306.2573664188385
323.04, 306.3588008880615
322.9, 306.46010851860046
323.04, 306.56097888946533
323.04, 306.66200256347656
323.04, 306.7640872001648
323.04, 306.8655264377594
323.04, 306.96645307540894
323.04, 307.06753373146057
323.04, 307.168338060379
323.04, 307.2693467140198
322.9, 307.37044191360474
323.04, 307.4720883369446
323.04, 307.5729444026947
323.04, 307.67425084114075
323.04, 307.77583408355713
323.04, 307.87718391418457
323.04, 307.9774498939514
323.04, 308.0791084766388
323.04, 308.18112659454346
323.04, 308.2830526828766
323.04, 308.38321471214294
322.9, 308.4842393398285
322.9, 308.58566546440125
322.9, 308.68771505355835
322.9, 308.7888629436493
323.04, 308.88967990875244
322.9, 308.99077892303467
322.9, 309.09182047843933
322.9, 309.19387340545654
322.9, 309.29422760009766
322.9, 309.39540553092957
322.9, 309.4963719844818
322.9, 309.5988907814026
322.9, 309.69993710517883
322.9, 309.8005487918854
322.9, 309.90250539779663
322.9, 310.0034372806549
322.9, 310.1039354801178
322.9, 310.20482063293457
322.9, 310.3061697483063
322.77, 310.40681290626526
322.9, 310.508136510849
322.77, 310.60922288894653
322.9, 310.71072125434875
322.77, 310.8122823238373
322.9, 310.91244673728943
322.77, 311.0144910812378
322.77, 311.1164360046387
322.77, 311.2169351577759
322.77, 311.31788778305054
322.77, 311.419216632843
322.77, 311.52124786376953
322.9, 311.62138509750366
322.9, 311.722407579422
322.77, 311.82374596595764
322.77, 311.92598247528076
322.77, 312.0265922546387
322.77, 312.1272382736206
322.77, 312.228152513504
322.77, 312.3291037082672
322.77, 312.4309461116791
322.77, 312.53257966041565
322.77, 312.6340503692627
322.77, 312.73430347442627
322.77, 312.8354105949402
322.77, 312.93663263320923
322.77, 313.0379457473755
322.77, 313.1387312412262
322.77, 313.23994612693787
322.77, 313.34093284606934
322.77, 313.4418659210205
322.77, 313.54338908195496
322.77, 313.6439754962921
322.64, 313.74514746665955
322.77, 313.8457658290863
322.64, 313.94666862487793
322.64, 314.0485951900482
322.64, 314.1501934528351
322.64, 314.25063467025757
322.64, 314.35191464424133
322.64, 314.45263409614563
322.64, 314.5535089969635
322.64, 314.65469431877136
322.64, 314.75623393058777
322.64, 314.85793018341064
322.64, 314.9580969810486
322.64, 315.05957293510437
322.64, 315.1606569290161
322.64, 315.2616512775421
322.51, 315.3625719547272
322.64, 315.4646575450897
322.64, 315.5655701160431
322.64, 315.66685700416565
322.64, 315.7679319381714
322.51, 315.86989545822144
322.51, 315.97057580947876
322.51, 316.0718586444855
322.64, 316.1727809906006
322.51, 316.2740261554718
322.51, 316.3747127056122
322.51, 316.47550415992737
322.51, 316.57691860198975
322.51, 316.6784977912903
322.51, 316.77862095832825
322.51, 316.87980008125305
322.51, 316.9811182022095
322.51, 317.0829453468323
322.51, 317.1836373806
322.51, 317.28518414497375
322.64, 317.38619232177734
322.51, 317.4873790740967
322.51, 317.588796377182
322.51, 317.6897702217102
322.51, 317.7917654514313
322.51, 317.8930113315582
322.51, 317.993111371994
322.51, 318.093985080719
322.51, 318.1952028274536
322.51, 318.2958915233612
322.51, 318.3979904651642
322.51, 318.49961137771606
322.51, 318.600284576416
322.64, 318.7015244960785
322.51, 318.80435490608215
322.51, 318.90446519851685
322.51, 319.0052607059479
322.51, 319.1072745323181
322.51, 319.2084696292877
322.51, 319.30919122695923
322.51, 319.41038846969604
322.51, 319.511004447937
322.51, 319.61208033561707
322.51, 319.7140130996704
322.38, 319.81515526771545
322.51, 319.9159641265869
322.51, 320.0171720981598
322.38, 320.1185579299927
322.38, 320.21958661079407
322.51, 320.3209979534149
322.38, 320.42290139198303
322.38, 320.52408957481384
322.38, 320.6248502731323
322.38, 320.7258155345917
322.38, 320.8268756866455
322.38, 320.9277813434601
322.25, 321.03036403656006
322.38, 321.13203740119934
322.38, 321.233190536499
322.38, 321.33394265174866
322.38, 321.43497467041016
322.38, 321.5362186431885
322.38, 321.6375172138214
322.25, 321.73952770233154
322.38, 321.8400785923004
322.38, 321.9416472911835
322.25, 322.04177236557007
322.25, 322.14352583885193
322.25, 322.2437655925751
322.38, 322.3448295593262
322.25, 322.44581484794617
322.25, 322.5473601818085
322.38, 322.64970421791077
322.25, 322.75005888938904
322.25, 322.8513431549072
322.25, 322.9528765678406
322.25, 323.05369234085083
322.25, 323.1557354927063
322.25, 323.2559139728546
322.25, 323.35716700553894
322.25, 323.4582848548889
322.25, 323.56050181388855
322.25, 323.66130352020264
322.25, 323.76306533813477
322.25, 323.8633418083191
322.25, 323.96427178382874
322.25, 324.0663306713104
322.25, 324.1667926311493
322.12, 324.2674660682678
322.12, 324.3688681125641
322.25, 324.47055888175964
322.12, 324.570684671402
322.12, 324.67199659347534
322.12, 324.77294635772705
322.12, 324.87380385398865
322.12, 324.97474217414856
322.12, 325.07669734954834
322.12, 325.17723774909973
322.12, 325.2782642841339
322.12, 325.3791663646698
322.12, 325.48139667510986
321.99, 325.58205938339233
322.12, 325.68403220176697
322.12, 325.78514194488525
322.12, 325.8860056400299
322.12, 325.9880247116089
322.12, 326.0884258747101
322.12, 326.18908429145813
322.12, 326.28999757766724
321.99, 326.39082312583923
321.99, 326.4918942451477
321.99, 326.5933141708374
321.99, 326.6942355632782
321.99, 326.79519033432007
322.12, 326.8960647583008
321.99, 326.9981155395508
321.99, 327.0987310409546
321.99, 327.2001166343689
321.99, 327.3005349636078
321.99, 327.40163254737854
321.99, 327.50232553482056
321.99, 327.60330963134766
321.99, 327.7040994167328
321.99, 327.8047013282776
321.99, 327.9056589603424
321.99, 328.00672483444214
321.99, 328.1074848175049
321.99, 328.20910477638245
321.99, 328.30998492240906
321.99, 328.41071796417236
321.99, 328.51179599761963
321.86, 328.6128616333008
321.99, 328.71367478370667
321.86, 328.81453585624695
321.86, 328.9160785675049
321.86, 329.01665234565735
321.86, 329.11750531196594
321.86, 329.2178750038147
321.86, 329.318749666214
321.86, 329.4196321964264
321.86, 329.5209677219391
321.86, 329.62223720550537
321.86, 329.7229194641113
321.86, 329.82437324523926
321.86, 329.92542934417725
321.86, 330.0272297859192
321.86, 330.12837290763855
321.86, 330.2285888195038
321.86, 330.33061933517456
321.86, 330.4320259094238
321.86, 330.53295397758484
321.86, 330.6340124607086
321.86, 330.73544454574585
321.86, 330.8361620903015
321.86, 330.9372296333313
321.86, 331.0384602546692
321.86, 331.13993668556213
321.73, 331.2409391403198
321.86, 331.3417344093323
321.86, 331.44372510910034
321.73, 331.5438439846039
321.73, 331.6451406478882
321.86, 331.74586367607117
321.86, 331.8465225696564
321.73, 331.9473969936371
321.86, 332.0486993789673
321.73, 332.14990425109863
321.73, 332.25229382514954
321.73, 332.3524487018585
321.73, 332.4534418582916
321.73, 332.5543005466461
321.73, 332.6556260585785
321.73, 332.75683784484863
321.73, 332.85750007629395
321.73, 332.9582757949829
321.73, 333.0591404438019
321.73, 333.1601631641388
321.73, 333.26265716552734
321.73, 333.3639004230499
321.73, 333.4657680988312
321.73, 333.56636571884155
321.73, 333.6678509712219
321.73, 333.7688727378845
321.73, 333.86969232559204
321.73, 333.97116327285767
321.73, 334.0733277797699
321.73, 334.1739876270294
321.73, 334.27506470680237
321.73, 334.37580966949463
321.73, 334.47736620903015
321.73, 334.5790822505951
321.73, 334.6793851852417
321.73, 334.7803041934967
321.73, 334.88238310813904
321.73, 334.98297929763794
321.6, 335.08472061157227
321.6, 335.185289144516
321.73, 335.28740072250366
321.6, 335.3878297805786
321.73, 335.4896790981293
321.6, 335.58988070487976
321.6, 335.69097423553467
321.73, 335.7929177284241
321.6, 335.8930239677429
321.6, 335.99507451057434
321.73, 336.0961797237396
321.6, 336.1968924999237
321.6, 336.29859828948975
321.6, 336.4000220298767
321.6, 336.50084710121155
321.6, 336.60202527046204
321.6, 336.7034435272217
321.6, 336.80534505844116
321.6, 336.90540742874146
321.6, 337.0070779323578
321.6, 337.10800552368164
321.6, 337.20952320098877
321.6, 337.30989933013916
321.6, 337.41087460517883
321.6, 337.512268781662
321.6, 337.6134977340698
321.6, 337.71386075019836
321.6, 337.8153166770935
321.6, 337.9174656867981
321.6, 338.0184075832367
321.6, 338.1195602416992
321.6, 338.220694065094
321.6, 338.32258129119873
321.6, 338.42383313179016
321.6, 338.5247185230255
321.6, 338.6270127296448
321.47, 338.7281913757324
321.6, 338.8284010887146
321.47, 338.92974853515625
321.47, 339.03095412254333
321.47, 339.1320939064026
321.47, 339.2327823638916
321.47, 339.3350145816803
321.6, 339.43560552597046
321.47, 339.5368173122406
321.47, 339.63927817344666
321.47, 339.739732503891
321.47, 339.84133791923523
321.47, 339.9430356025696
321.47, 340.0434076786041
321.47, 340.1452326774597
321.47, 340.2464990615845
321.47, 340.3471508026123
321.47, 340.44977474212646
321.47, 340.5509178638458
321.47, 340.6517536640167
321.47, 340.75414419174194
321.47, 340.85480785369873
321.47, 340.9559123516083
321.47, 341.0571229457855
321.47, 341.15847992897034
321.47, 341.2595624923706
321.47, 341.3611521720886
321.47, 341.46285033226013
321.47, 341.5637266635895
321.47, 341.66399359703064
321.47, 341.76620721817017
321.47, 341.86654138565063
321.47, 341.9677662849426
321.47, 342.0689513683319
321.47, 342.1700234413147
321.47, 342.27109241485596
321.47, 342.37161803245544
321.35, 342.4734675884247
321.35, 342.5741593837738
321.35, 342.6753454208374
321.35, 342.77655816078186
321.35, 342.8774027824402
321.35, 342.9783411026001
321.35, 343.0801594257355
321.35, 343.1815254688263
321.47, 343.28324818611145
321.35, 343.38408493995667
321.35, 343.4855818748474
321.47, 343.58731722831726
321.35, 343.68819665908813
321.35, 343.7887420654297
321.35, 343.8908030986786
321.35, 343.990993976593
321.35, 344.092041015625
321.35, 344.1935250759125
321.35, 344.29544258117676
321.35, 344.39660382270813
321.35, 344.4979431629181
321.35, 344.5998287200928
321.35, 344.7004928588867
321.35, 344.80136275291443
321.35, 344.9027609825134
321.35, 345.0038843154907
321.35, 345.1047101020813
321.35, 345.2058928012848
321.35, 345.3074862957001
321.35, 345.4091737270355
321.22, 345.51025319099426
321.22, 345.6104509830475
321.22, 345.71188139915466
321.22, 345.81373715400696
321.22, 345.9149031639099
321.22, 346.0166189670563
321.22, 346.1176552772522
321.22, 346.21878242492676
321.22, 346.3197021484375
321.22, 346.4208424091339
321.22, 346.52176666259766
321.22, 346.6230685710907
321.22, 346.7242112159729
321.22, 346.8255298137665
321.22, 346.9269104003906
321.22, 347.0282692909241
321.22, 347.12928199768066
321.22, 347.2307982444763
321.22, 347.33222126960754
321.22, 347.433589220047
321.22, 347.53432416915894
321.22, 347.63538336753845
321.22, 347.73732233047485
321.22, 347.83806133270264
321.22, 347.9390449523926
321.22, 348.04031014442444
321.22, 348.1414315700531
321.22, 348.2433326244354
321.22, 348.3440670967102
321.22, 348.44523763656616
321.22, 348.54684019088745
321.22, 348.64732670783997
321.22, 348.7494173049927
321.22, 348.84968852996826
321.22, 348.951828956604
321.22, 349.05253076553345
321.22, 349.1536419391632
321.22, 349.25448727607727
321.22, 349.35679936408997
321.22, 349.45754528045654
321.22, 349.5582718849182
321.22, 349.66004252433777
321.22, 349.7612988948822
321.09, 349.8624656200409
321.09, 349.9636743068695
321.09, 350.06431913375854
321.22, 350.16657042503357
321.22, 350.26748156547546
321.09, 350.3698468208313
321.09, 350.4707045555115
321.09, 350.5715320110321
321.09, 350.67217993736267
321.09, 350.7732813358307
321.09, 350.87507915496826
321.09, 350.9759066104889
321.09, 351.0763680934906
321.09, 351.17838430404663
321.09, 351.27920389175415
321.09, 351.38098549842834
321.09, 351.4830198287964
321.09, 351.58385372161865
321.09, 351.68530464172363
321.09, 351.7877984046936
321.09, 351.8880124092102
321.09, 351.98930978775024
321.09, 352.0909194946289
321.09, 352.19281911849976
321.09, 352.29398560523987
321.09, 352.3953185081482
321.09, 352.49541997909546
320.97, 352.5964512825012
321.09, 352.697877407074
321.09, 352.7999277114868
320.97, 352.9002175331116
321.09, 353.0015585422516
321.09, 353.1029486656189
321.09, 353.2044925689697
320.97, 353.3047785758972
320.97, 353.4058647155762
320.97, 353.5066967010498
320.97, 353.60831594467163
320.97, 353.70849680900574
320.97, 353.8098142147064
320.97, 353.91064405441284
320.97, 354.01140809059143
320.97, 354.11317920684814
320.97, 354.21477580070496
320.97, 354.3162634372711
320.97, 354.4172565937042
320.97, 354.51912021636963
320.97, 354.62033462524414
320.97, 354.7205698490143
320.97, 354.8221323490143
320.97, 354.92327523231506
320.97, 355.0248920917511
320.84, 355.12560629844666
320.97, 355.22796392440796
320.97, 355.3286726474762
320.97, 355.43033742904663
320.84, 355.5316698551178
320.97, 355.6329576969147
320.84, 355.73354387283325
320.84, 355.8346002101898
320.84, 355.9359951019287
320.84, 356.0373013019562
320.84, 356.13837575912476
320.97, 356.2396414279938
320.84, 356.34123134613037
320.84, 356.4427626132965
320.84, 356.54348516464233
320.84, 356.64546608924866
320.84, 356.74613332748413
320.71, 356.8474152088165
320.84, 356.94955110549927
320.84, 357.05061197280884
320.84, 357.15178322792053
320.84, 357.2527720928192
320.84, 357.35473918914795
320.84, 357.4548590183258
320.84, 357.5564057826996
320.84, 357.6573042869568
320.84, 357.7584054470062
320.84, 357.8596112728119
320.84, 357.9610517024994
320.84, 358.061651468277
320.84, 358.1626241207123
320.71, 358.26350378990173
320.71, 358.3660378456116
320.84, 358.46753001213074
320.71, 358.5683946609497
320.84, 358.6691656112671
320.71, 358.7701795101166
320.71, 358.87098002433777
320.71, 358.9725239276886
320.71, 359.07318210601807
320.71, 359.17433857917786
320.71, 359.27519059181213
320.71, 359.3774924278259
320.71, 359.4779827594757
320.71, 359.58009243011475
320.71, 359.6819829940796
320.71, 359.783278465271
320.59, 359.88423919677734
320.59, 359.9859848022461
320.59, 360.08648800849915
320.59, 360.18818950653076
320.71, 360.2901690006256
320.59, 360.3914031982422
320.59, 360.4924488067627
320.59, 360.5939836502075
320.59, 360.6946270465851
320.59, 360.7952651977539
320.59, 360.8972749710083
320.59, 360.998193025589
320.59, 361.09996128082275
320.59, 361.20211815834045
320.59, 361.3034074306488
320.59, 361.4038727283478
320.46, 361.50534772872925
320.46, 361.6065847873688
320.46, 361.70765471458435
320.59, 361.80931425094604
320.59, 361.9099097251892
320.46, 362.0111882686615
320.46, 362.1118652820587
320.46, 362.21307468414307
320.46, 362.3153953552246
320.46, 362.41664385795593
320.46, 362.5170669555664
320.46, 362.61820816993713
320.46, 362.7193491458893
320.46, 362.820841550827
320.46, 362.9229497909546
320.46, 363.0233292579651
320.46, 363.1257481575012
320.46, 363.2264380455017
320.46, 363.32788372039795
320.46, 363.4285898208618
320.46, 363.53070068359375
320.46, 363.63275384902954
320.46, 363.7332501411438
320.46, 363.8343744277954
320.46, 363.93602776527405
320.46, 364.03704810142517
320.46, 364.13771390914917
320.46, 364.23883056640625
320.46, 364.34103298187256
320.34, 364.4421467781067
320.46, 364.54336309432983
320.34, 364.64348316192627
320.46, 364.74563550949097
320.46, 364.8470666408539
320.34, 364.9473466873169
320.46, 365.04936623573303
320.34, 365.15013670921326
320.34, 365.25198316574097
320.34, 365.35344433784485
320.34, 365.454957485199
320.34, 365.55523204803467
320.34, 365.65596175193787
320.34, 365.75813245773315
320.34, 365.85872077941895
320.34, 365.95909452438354
320.34, 366.0611319541931
320.34, 366.1625483036041
320.34, 366.2637631893158
320.34, 366.36495542526245
320.34, 366.4661900997162
320.34, 366.5679109096527
320.34, 366.6691279411316
320.34, 366.7712607383728
320.34, 366.8715510368347
320.34, 366.97367763519287
320.34, 367.0739393234253
320.34, 367.1747739315033
320.34, 367.2756209373474
320.34, 367.377099275589
320.34, 367.4774034023285
320.34, 367.5782279968262
320.34, 367.67954540252686
320.34, 367.7816791534424
320.34, 367.88330483436584
320.34, 367.98407554626465
320.34, 368.0848059654236
320.34, 368.1858069896698
320.34, 368.2877447605133
320.34, 368.3879361152649
320.34, 368.4895906448364
320.34, 368.5908455848694
320.34, 368.69244146347046
320.34, 368.7926540374756
320.34, 368.89366388320923
320.34, 368.99462938308716
320.21, 369.09692764282227
320.34, 369.1981785297394
320.34, 369.2995853424072
320.21, 369.4014756679535
320.21, 369.5026957988739
320.21, 369.60338258743286
320.21, 369.7055010795593
320.21, 369.8059720993042
320.21, 369.9067039489746
320.21, 370.0080966949463
320.21, 370.11064076423645
320.34, 370.2118639945984
320.21, 370.3130078315735
320.21, 370.41423654556274
320.21, 370.5154299736023
320.21, 370.616406917572
320.21, 370.7170395851135
320.21, 370.81875228881836
320.21, 370.9201006889343
320.21, 371.02138900756836
320.21, 371.1220920085907
320.21, 371.2230336666107
320.21, 371.3241174221039
320.21, 371.4258794784546
320.21, 371.5263092517853
320.21, 371.6273424625397
320.21, 371.72826194763184
320.21, 371.8302879333496
320.21, 371.9310140609741
320.21, 372.0330581665039
320.21, 372.13418102264404
320.09, 372.23518896102905
320.09, 372.33633685112
320.21, 372.43761825561523
320.09, 372.5384187698364
320.21, 372.6394786834717
320.09, 372.74050855636597
320.09, 372.841388463974
320.09, 372.9434564113617
320.09, 373.04357528686523
320.09, 373.14497804641724
320.09, 373.24689865112305
320.21, 373.34860944747925
320.09, 373.44996333122253
320.09, 373.55113410949707
320.09, 373.6518452167511
320.09, 373.7536573410034
320.09, 373.8543269634247
320.09, 373.9555387496948
320.09, 374.0577392578125
320.09, 374.1589629650116
320.09, 374.25979256629944
320.09, 374.36104583740234
320.09, 374.4611475467682
320.09, 374.5622470378876
320.09, 374.6643717288971
320.09, 374.76480412483215
320.09, 374.8669321537018
320.09, 374.9688951969147
320.09, 375.06948709487915
320.09, 375.1711983680725
320.09, 375.2719349861145
320.09, 375.3734338283539
320.09, 375.47455644607544
320.09, 375.57590413093567
320.09, 375.67804074287415
320.09, 375.7790195941925
320.09, 375.88078212738037
320.09, 375.9810354709625
320.09, 376.0831551551819
320.09, 376.183554649353
320.09, 376.28487062454224
320.09, 376.3859267234802
320.09, 376.48689889907837
320.09, 376.5881235599518
320.09, 376.68944454193115
320.09, 376.79081416130066
320.09, 376.8919858932495
320.09, 376.993403673172
320.09, 377.09487771987915
320.09, 377.19612550735474
320.09, 377.2961685657501
320.09, 377.3971486091614
320.09, 377.4988808631897
320.09, 377.59982228279114
320.09, 377.70109844207764
320.09, 377.80306911468506
320.09, 377.9046051502228
320.09, 378.00571513175964
319.97, 378.1060996055603
320.09, 378.20779490470886
320.09, 378.30878710746765
320.09, 378.41034269332886
320.09, 378.5114960670471
320.09, 378.6119074821472
320.09, 378.7136163711548
320.09, 378.81476187705994
320.09, 378.91550064086914
319.97, 379.01711893081665
320.09, 379.11861205101013
319.97, 379.22036504745483
319.97, 379.3215193748474
319.97, 379.42318391799927
319.97, 379.5255217552185
320.09, 379.6262276172638
319.97, 379.7271444797516
319.97, 379.8288996219635
319.97, 379.9299705028534
319.97, 380.0305690765381
319.97, 380.1314330101013
319.97, 380.2329161167145
319.97, 380.3341519832611
319.97, 380.4346561431885
